AccountID,StudentID,Group,Account Name,Role,SatisfactionScore,Opinion
50803,50063,EDUCATION,ok-masa72,student,5,データ入力について、何もしたことがなかった私にも理解ができた。途中から塾に通うことになった生徒に対し、最初から学んでいる生徒に追いつけるように、本当の基礎（言葉の読み方など含め）丁寧に教えてくれていると感じた。東大のAIの講義といえば、聞いただけで難しそうであるが、そのイメージを払拭した。
50750,49053,EDUCATION,shima0114,student,5,機械学習の理解に必要な、統計学、微分積分、線形代数、情報学、プログラミングに触れることができた。いろいろなものの集合体が、本講義で非常に大きな登山をしようとしていることがわかりました。
50749,62881,EDUCATION,kanekane,student,3,pythonの基本について既に学習していたため、復習になった。かなり基本的なレベルからスタートするようなので講義のレベルが自分と合っていないかもと思いはじめた。
50744,49035,EDUCATION,NGUYENHUY,student,5,事前学習GCIベーシックで機械学習の基礎理論や分類・回帰の実践演習を通じてデータサイエンスの知識をしっかり固め、その上で本日の講義では課題へのデータ活用の意義や問題設定の方法、データ前処理からモデル構築・評価までの一連のプロセスを体系的に理解し、学んだ内容を的確に整理することができた。
50743,49869,EDUCATION,ODI2024TKY-I,student,4,少しハードルが高いかなと心配していたが、説明がわかりやすく頑張ろうと感じた
50727,51772,EDUCATION,Raita__K,student,5,GCIベーシックの内容は、以前から体系的に学んでいた分野だが、データサイエンスを軸に改めて復習することができた。データサイエンスの基本プロセスは、1．データの理解、2．データの前処理、3．モデル構築、4．モデル評価という流れで構成される。この講義では、教師あり学習における回帰と分類の演習に取り組んだ。
50423,57703,EDUCATION,harenami,student,5,本講義の概要を掴むことができた。また開講に向けて意欲を高めることができた。
50363,58425,EDUCATION,Tanbo_chuo,student,5,ベーシックで学べたことは今後の人生で生きていくと思います。最後の部分はかなり苦戦したのですが、さらにGCIで理解を深めていきたいと思います。
50349,52348,EDUCATION,MutsumiN,student,5,Pythonの基礎から統計の知識、また教師あり学習といった機械学習についてなど幅広く理解を深めることができた。
50184,59191,EDUCATION,SatoruNakamura,student,5,機械学習の基本的な部分を学び、より深い側面を知ることができ、自身の理解体系の促進に繋がった。
50146,62117,EDUCATION,shumatsushita,student,3,5
50107,52244,EDUCATION,suzuna15k,student,3,データサイエンスの基本的な流れやPythonによるプログラミング、統計の基礎、機械学習の概要
50098,58485,EDUCATION,NaoyaInoue5,student,4,GCI Winterの履修を途中までしていたので、今回の内容は自分にとって復習といった意味合いが強かった。pythonの基本的な概念（オブジェクトやクラスなど）で忘れている部分があったので、それを覚え直すことができた。
49992,52040,EDUCATION,ducktales,student,2,PYTHONを抵抗なくスタートできた．
49683,62735,EDUCATION,Falcon-S,student,5,Pythonにおける、ライブラリのimportの仕方のお作法、2次元データで扱う表グラフの順番の意味、type関数について学んだ。
49548,53645,SPONSOR,Rika0kada,student,4,データサイエンスの流れやPython基礎などありましたが、特に機械学習（回帰/分類）実施する際の大まかな流れを学ぶことができた。\nライブラリのインポート・利用からデータ整形、機械学習の実施まで、細かいステップで実際に手を動かしながら操作することで、基本の流れを理解することができました。
