アカウントID,StudentID,Group,Account Name,Role,SatisfactionScore,Opinion
56762,49212,EDUCATION,OHBAYASHI,student,,
56761,49271,EDUCATION,nakamotosato4,student,5,Python基礎文法と asでimportの時点で宣言できる便利さに感動した。\n相関係数の式のカタチに三角関数の内容で見覚えがあった気がしてGPTに聞いたらあってて、正直何ヶ月も勉強していなかったけどまだ落ちてないなと調子に乗った。\n標準化は意外と普段の生活で難しく考えず使ってる気がする、わかりやすかった
56760,49200,EDUCATION,ishidadaiki,student,,
56759,49476,EDUCATION,Gakushuin0723,student,5,仮説思考?デジタルスキル?目的思考の3つが、現場で活躍できる要素だとわかった。
56757,49549,EDUCATION,Aleistar,student,,
56756,49275,EDUCATION,eiking1world,student,,
56755,49473,EDUCATION,5hinbgbngd,student,,
56754,49199,EDUCATION,KantaZenU01,student,,
56753,49190,EDUCATION,KKawahara,student,,
56752,49210,EDUCATION,arugonotto,student,,
56751,49192,EDUCATION,S-H10nnn28,student,5,データサイエンスとはなにか、パイソンの基礎についてを学び深めることができた。聞いたこと、見たことがあるものでもそれを説明したり、実際にやってみたりすることができなかったものを定義や基本の仕組みから知ることができ、楽しいスタートを切ることができた。
56750,49224,EDUCATION,Taka1357,student,,
56749,49207,EDUCATION,TomokiFukano,student,,
56747,49214,EDUCATION,Kazutaka_OTA,student,5,Pythonにおける基礎的なプログラムの書き方を学んだ。体系的な理解ができていなかったオブジェクトとクラスについて、具体例とともに学習することができた。
56746,49187,EDUCATION,Sullivan,student,,
56745,49387,EDUCATION,RinFukumuro,student,,
56744,49184,EDUCATION,haruki_51,student,5,データサイエンスの定義、データサイエンスの流れ(理解、前処理モデル構築、モデル評価)、ホールドアウト法、交差検証法、平均二乗誤差、オープンデータ、コンペティション、変数、2次元リスト、関数、インデックス、要素、メソッド、オブジェクト
56743,49182,EDUCATION,Tokeikun,student,,
56742,49181,EDUCATION,kimuray15,student,,
56741,49179,EDUCATION,y0s9k0t4,student,,
56739,49178,EDUCATION,KANOOOOOO,student,5,■データの種類について\n　データには構造化データと非構造化データに大別され、構造化データはさらに量的データと質的データに分けられる。構造化データにはテキストや数字としてのデータが含まれる一方、非構造化データは写真や動画などのデータが含まれる。\n■データサイエンスの流れ\n　まずデータを可視化して理解し、その後データを活用可能な状態に加工する。加工されたデータを用いて仮説を立て(モデル構築)、立てた仮説が正しいかどうかを検証する(モデル評価)。これを繰り返しながら精度の高いモデルを構築していく。
56737,49173,EDUCATION,Maroon0828,student,,
56736,49172,EDUCATION,kei09709,student,5,データサイエンスで重要な4つの工程(データの理解、前処理、モデル構築、モデル評価)について。Pythonの基本的な用語(オブジェクト、リスト、メソッド、クラスなど)と、簡単な四則演算やデータテーブルの操作方法について。
56735,49177,EDUCATION,21232425a,student,5,事前学習として、データサイエンスで必要な知識を学ぶことができた。例えば、どのような計算が必要だとか、データの基礎概念などについて学ぶことができた。
56734,49175,EDUCATION,KoheiOTSUKA,student,,
56733,49169,EDUCATION,Ryotaro550,student,,
56732,49168,EDUCATION,MOkamura,student,5,Google Colabの使い方、Pythonおよびデータサイエンスの基本事項を学びました。
56731,51770,EDUCATION,A10ganai,student,,
56730,49239,EDUCATION,Yochan017,student,4,データ分析における一連の流れを学ぶことができた。データの前処理では欠損地の削除や補完、可視化ではpandsを使用したグラフの作成、回帰分析や決定木を利用した分析が特に印象に残った。
56729,51657,EDUCATION,r_tkhs2718,student,,
56728,49160,EDUCATION,Osuke---A,student,,
56727,49161,EDUCATION,Eiji_cica_13,student,4,データサイエンスの内容と大まかな流れについて学習した。まず、「データの理解」では統計量の算出や可視化をする。次に、「データの前処理」ではデータのクリーニングや変換作業を行う。そして、「モデル構築」ではデータ分割・モデルの選択・モデルの訓練の順に検討する。最後に「モデル評価」でモデルの性能を評価する。
56726,49153,EDUCATION,hikaru_fitness,student,5,データサイエンスの概要とAI活用の方向性を学んだ
56725,49151,EDUCATION,NayutaOz,student,,
56724,49157,EDUCATION,ymatsushima,student,,
56723,49230,EDUCATION,yamadamada,student,,
56722,49431,EDUCATION,spongebob,student,4,パイソンでのプログラミングのミクロ的な概論と、マクロ的な実際のコードの組み方のどちらも学べたのが大変良かったです。
56721,49149,EDUCATION,Hinata0604,student,,
56720,49150,EDUCATION,windsurfer,student,4,関数やメソッド、クラスなど曖昧になっていた部分の復習をすることができた。データを丁寧に可視化して考えることが重要だと感じた。チャットGPTの活用方法や、向き合い方について意見を聞くことが出来て良かった。
56719,49146,EDUCATION,Iwate_Hara,student,,
56718,49144,EDUCATION,huixiang,student,4,データサイエンスとはデータを分析して意味のある情報を引き出し新しい価値を創造する学問、技術分野である。データサイエンスの流れとしてデータの理解、データの前処理、モデルの構築、モデルの評価がある。
56717,49952,EDUCATION,MGTKishiharu,student,,
56716,49128,EDUCATION,utaikegami,student,5,機械学習について、なんとなく教師あり学習や教師なし学習、強化学習を知ってはいたが詳しくは知らなかったため、よい復習の機会になった。また、回帰の問題や分類問題についても大学の授業で触れたトピックではあったが、その中身を詳しく理解できずに終わってしまっていたので、この事前学習がとても良い機会だった。
56714,49124,EDUCATION,Mahyotaro,student,,
56713,49121,EDUCATION,TJoya1201,student,,
56712,49114,EDUCATION,naofumi_nishida,student,,
56711,49543,EDUCATION,komainu19,student,,
56710,49106,EDUCATION,SuzukiY0095,student,5,AIを用いたデータ分析の基礎について学んだ。特に、統計学を用いた回帰と分類についてはcolabを使用して実践的な理解を深めた。PCからパスを指定する際の注意点やpython独自の構文まで、幅広く学ぶことができた。
56709,49102,EDUCATION,mmks0917,student,,
56708,49098,EDUCATION,keines1159,student,,
56707,49094,EDUCATION,Sabakan7,student,,
56706,49093,EDUCATION,otomarugt500,student,,
56705,49090,EDUCATION,kenkojoeth,student,5,Python基礎、データサイエンス基礎。データサイエンスの基本的な3つのコンポーネントを理解した。
56704,49087,EDUCATION,taotaotao,student,,
